,thickness,I
81,8.1008100810081,0.9221488407785511
82,8.2008200820082,0.921226599713666
83,8.3008300830083,0.9203052809820792
84,8.4008400840084,0.9193848836613651
85,8.5008500850085,0.9184654068300205
86,8.6008600860086,0.9175468495674642
87,8.7008700870087,0.9166292109540354
88,8.8008800880088,0.9157124900709931
89,8.9008900890089,0.914796686000515
90,9.000900090009,0.913881797825697
91,9.1009100910091,0.9129678246305518
92,9.2009200920092,0.9120547655000082
93,9.3009300930093,0.9111426195199102
94,9.4009400940094,0.910231385777016
95,9.5009500950095,0.9093210633589972
96,9.6009600960096,0.9084116513544378
97,9.7009700970097,0.9075031488528332
98,9.8009800980098,0.9065955549445895
99,9.900990099009901,0.9056888687210226
100,10.00100010001,0.9047830892743569
101,10.1010101010101,0.9038782156977249
102,10.201020102010201,0.9029742470851658
103,10.3010301030103,0.9020711825316253
104,10.4010401040104,0.9011690211329538
105,10.501050105010501,0.9002677619859062
106,10.6010601060106,0.8993674041881405
107,10.7010701070107,0.8984679468382174
108,10.801080108010801,0.8975693890355989
109,10.9010901090109,0.8966717298806478
110,11.001100110011,0.8957749684746266
111,11.101110111011101,0.8948791039196965
112,11.2011201120112,0.8939841353189167
113,11.3011301130113,0.8930900617762435
114,11.401140114011401,0.8921968823965293
115,11.5011501150115,0.8913045962855216
116,11.6011601160116,0.8904132025498626
117,11.701170117011701,0.8895227002970875
118,11.8011801180118,0.8886330886356243
119,11.9011901190119,0.8877443666747926
120,12.001200120012001,0.8868565335248029
121,12.1012101210121,0.8859695882967553
122,12.2012201220122,0.8850835301026392
123,12.301230123012301,0.8841983580553318
124,12.4012401240124,0.8833140712685977
125,12.5012501250125,0.882430668857088
126,12.601260126012601,0.8815481499363388
127,12.7012701270127,0.8806665136227712
128,12.8012801280128,0.8797857590336895
129,12.901290129012901,0.8789058852872812
130,13.001300130013,0.8780268915026155
131,13.1013101310131,0.8771487767996425
132,13.201320132013201,0.8762715402991929
133,13.3013301330133,0.8753951811229761
134,13.4013401340134,0.8745196983935801
135,13.501350135013501,0.8736450912344706
136,13.6013601360136,0.8727713587699898
137,13.7013701370137,0.8718985001253553
138,13.801380138013801,0.8710265144266601
139,13.9013901390139,0.870155400800871
140,14.001400140014,0.8692851583758275
141,14.101410141014101,0.8684157862802422
142,14.2014201420142,0.8675472836436983
143,14.3014301430143,0.8666796495966499
144,14.401440144014401,0.8658128832704206
145,14.5014501450145,0.8649469837972029
146,14.6014601460146,0.864081950310057
147,14.701470147014701,0.8632177819429102
148,14.8014801480148,0.8623544778305561
149,14.9014901490149,0.8614920371086533
150,15.001500150015001,0.8606304589137251
151,15.1015101510151,0.8597697423831584
152,15.2015201520152,0.8589098866552024
153,15.301530153015301,0.8580508908689686
154,15.4015401540154,0.8571927541644292
155,15.5015501550155,0.8563354756824165
156,15.601560156015601,0.8554790545646224
157,15.7015701570157,0.8546234899535966
158,15.8015801580158,0.8537687809927469
159,15.901590159015901,0.8529149268263375
160,16.001600160016,0.8520619265994885
161,16.1016101610161,0.8512097794581749
162,16.2016201620162,0.8503584845492258
163,16.301630163016302,0.8495080410203237
164,16.4016401640164,0.8486584480200035
165,16.5016501650165,0.8478097046976512
166,16.6016601660166,0.8469618102035041
167,16.7016701670167,0.8461147636886491
168,16.8016801680168,0.8452685643050221
169,16.901690169016902,0.8444232112054071
170,17.001700170017,0.8435787035434356
171,17.1017101710171,0.8427350404735852
172,17.2017201720172,0.8418922211511793
173,17.3017301730173,0.8410502447323863
174,17.4017401740174,0.8402091103742181
175,17.501750175017502,0.8393688172345299
176,17.6017601760176,0.8385293644720192
177,17.7017701770177,0.8376907512462246
178,17.8017801780178,0.8368529767175255
179,17.9017901790179,0.8360160400471409
180,18.001800180018,0.8351799403971287
181,18.101810181018102,0.8343446769303849
182,18.2018201820182,0.8335102488106426
183,18.3018301830183,0.8326766552024711
184,18.4018401840184,0.8318438952712756
185,18.5018501850185,0.8310119681832955
186,18.6018601860186,0.8301808731056044
187,18.701870187018702,0.8293506092061088
188,18.8018801880188,0.8285211756535474
189,18.9018901890189,0.8276925716174903
190,19.001900190019,0.8268647962683379
191,19.1019101910191,0.8260378487773204
192,19.2019201920192,0.825211728316497
193,19.301930193019302,0.8243864340587548
194,19.4019401940194,0.823561965177808
195,19.5019501950195,0.8227383208481972
196,19.6019601960196,0.8219155002452887
197,19.7019701970197,0.8210935025452734
198,19.801980198019802,0.820272326925166
199,19.901990199019902,0.8194519725628047
200,20.00200020002,0.8186324386368493
201,20.1020102010201,0.8178137243267815
202,20.2020202020202,0.8169958288129033
203,20.3020302030203,0.8161787512763368
204,20.402040204020402,0.8153624908990227
205,20.502050205020502,0.8145470468637201
206,20.6020602060206,0.8137324183540054
207,20.7020702070207,0.8129186045542715
208,20.8020802080208,0.8121056046497267
209,20.9020902090209,0.8112934178263946
210,21.002100210021002,0.8104820432711127
211,21.102110211021103,0.8096714801715317
212,21.2021202120212,0.8088617277161146
213,21.3021302130213,0.8080527850941364
214,21.4021402140214,0.8072446514956824
215,21.5021502150215,0.8064373261116483
216,21.602160216021602,0.8056308081337389
217,21.702170217021703,0.8048250967544672
218,21.8021802180218,0.8040201911671541
219,21.9021902190219,0.8032160905659268
220,22.002200220022,0.8024127941457189
221,22.1022102210221,0.8016103011022688
222,22.202220222022202,0.8008086106321195
223,22.302230223022303,0.8000077219326174
224,22.4022402240224,0.7992076342019118
225,22.5022502250225,0.7984083466389535
226,22.6022602260226,0.7976098584434951
227,22.7022702270227,0.7968121688160889
228,22.802280228022802,0.7960152769580869
229,22.902290229022903,0.7952191820716402
230,23.002300230023,0.7944238833596974
231,23.1023102310231,0.7936293800260044
232,23.2023202320232,0.7928356712751032
233,23.3023302330233,0.7920427563123319
234,23.402340234023402,0.7912506343438227
235,23.502350235023503,0.7904593045765022
236,23.6023602360236,0.7896687662180898
237,23.7023702370237,0.7888790184770976
238,23.8023802380238,0.788090060562829
239,23.9023902390239,0.7873018916853785
240,24.002400240024002,0.7865145110556301
241,24.102410241024103,0.7857279178852574
242,24.2024202420242,0.7849421113867223
243,24.3024302430243,0.7841570907732742
244,24.4024402440244,0.7833728552589495
245,24.5024502450245,0.7825894040585705
246,24.602460246024602,0.7818067363877448
247,24.702470247024703,0.7810248514628646
248,24.8024802480248,0.7802437485011056
249,24.9024902490249,0.7794634267204263
250,25.002500250025,0.7786838853395678
251,25.1025102510251,0.7779051235780521
252,25.202520252025202,0.7771271406561818
253,25.302530253025303,0.7763499357950395
254,25.4025402540254,0.7755735082164866
255,25.5025502550255,0.7747978571431628
256,25.6025602560256,0.7740229817984852
257,25.7025702570257,0.7732488814066475
258,25.802580258025802,0.7724755551926195
259,25.9025902590259,0.7717030023821458
260,26.002600260026,0.7709312222017457
261,26.1026102610261,0.7701602138787117
262,26.2026202620262,0.7693899766411092
263,26.302630263026302,0.7686205097177757
264,26.402640264026402,0.76785181233832
265,26.5026502650265,0.7670838837331212
266,26.6026602660266,0.7663167231333281
267,26.7026702670267,0.7655503297708586
268,26.8026802680268,0.7647847028783985
269,26.902690269026902,0.7640198416894012
270,27.002700270027002,0.7632557454380866
271,27.1027102710271,0.7624924133594406
272,27.2027202720272,0.7617298446892141
273,27.3027302730273,0.7609680386639224
274,27.4027402740274,0.7602069945208442
275,27.502750275027502,0.759446711498021
276,27.602760276027603,0.7586871888342566
277,27.7027702770277,0.7579284257691158
278,27.8027802780278,0.757170421542924
279,27.9027902790279,0.7564131753967664
280,28.002800280028,0.7556566865724873
281,28.102810281028102,0.7549009543126888
282,28.202820282028203,0.7541459778607309
283,28.3028302830283,0.7533917564607302
284,28.4028402840284,0.7526382893575592
285,28.5028502850285,0.7518855757968456
286,28.6028602860286,0.7511336150249716
287,28.702870287028702,0.750382406289073
288,28.802880288028803,0.7496319488370388
289,28.9028902890289,0.7488822419175098
290,29.002900290029,0.7481332847798786
291,29.1029102910291,0.7473850766742882
292,29.2029202920292,0.7466376168516317
293,29.302930293029302,0.7458909045635512
294,29.402940294029403,0.7451449390624375
295,29.5029502950295,0.744399719601429
296,29.6029602960296,0.7436552454344109
297,29.7029702970297,0.7429115158160146
298,29.8029802980298,0.7421685300016171
299,29.902990299029902,0.74142628724734
300,30.003000300030003,0.740684786810049
301,30.1030103010301,0.7399440279473527
302,30.2030203020302,0.7392040099176024
303,30.3030303030303,0.738464731979891
304,30.4030403040304,0.7377261933940525
305,30.503050305030502,0.7369883934206611
306,30.603060306030603,0.7362513313210305
307,30.7030703070307,0.7355150063572131
308,30.8030803080308,0.7347794177919994
309,30.9030903090309,0.7340445648889171
310,31.003100310031,0.7333104469122306
311,31.103110311031102,0.7325770631269398
312,31.203120312031203,0.7318444127987801
313,31.3031303130313,0.7311124951942208
314,31.4031403140314,0.7303813095804652
315,31.5031503150315,0.7296508552254493
316,31.6031603160316,0.7289211313978411
317,31.703170317031702,0.7281921373670401
318,31.803180318031803,0.7274638724031767
319,31.9031903190319,0.7267363357771109
320,32.003200320032,0.7260095267604322
321,32.1032103210321,0.7252834446254582
322,32.2032203220322,0.7245580886452347
323,32.3032303230323,0.7238334580935344
324,32.4032403240324,0.723109552244856
325,32.503250325032504,0.7223863703744241
326,32.603260326032604,0.721663911758188
327,32.703270327032705,0.7209421756728213
328,32.8032803280328,0.7202211613957208
329,32.9032903290329,0.719500868205006
330,33.003300330033,0.7187812953795185
331,33.1033103310331,0.7180624421988209
332,33.2033203320332,0.7173443079431965
333,33.3033303330333,0.7166268918936484
334,33.4033403340334,0.7159101933318985
335,33.5033503350335,0.7151942115403875
336,33.6033603360336,0.7144789458022733
337,33.703370337033704,0.713764395401431
338,33.803380338033804,0.7130505596224517
339,33.903390339033905,0.7123374377506421
340,34.003400340034,0.7116250290720236
341,34.1034103410341,0.7109133328733317
342,34.2034203420342,0.7102023484420152
343,34.3034303430343,0.7094920750662357
344,34.4034403440344,0.7087825120348663
345,34.5034503450345,0.7080736586374917
346,34.6034603460346,0.707365514164407
347,34.7034703470347,0.7066580779066167
348,34.8034803480348,0.705951349155835
349,34.903490349034904,0.7052453272044841
350,35.003500350035004,0.7045400113456937
351,35.103510351035105,0.7038354008733008
352,35.2035203520352,0.7031314950818484
353,35.3035303530353,0.702428293266585
354,35.4035403540354,0.7017257947234641
355,35.5035503550355,0.7010239987491432
356,35.6035603560356,0.7003229046409832
357,35.7035703570357,0.6996225116970478
358,35.8035803580358,0.6989228192161027
359,35.9035903590359,0.6982238264976147
360,36.003600360036,0.6975255328417516
361,36.103610361036104,0.6968279375493805
362,36.203620362036204,0.6961310399220685
363,36.303630363036305,0.6954348392620804
364,36.4036403640364,0.6947393348723794
365,36.5036503650365,0.6940445260566254
366,36.6036603660366,0.693350412119175
367,36.7036703670367,0.6926569923650805
368,36.8036803680368,0.6919642661000889
369,36.9036903690369,0.6912722326306419
370,37.003700370037,0.6905808912638746
371,37.1037103710371,0.689890241307615
372,37.2037203720372,0.6892002820703836
373,37.303730373037304,0.6885110128613924
374,37.403740374037405,0.6878224329905439
375,37.503750375037505,0.6871345417684311
376,37.6037603760376,0.6864473385063365
377,37.7037703770377,0.6857608225162312
378,37.8037803780378,0.6850749931107744
379,37.9037903790379,0.6843898496033128
380,38.003800380038,0.68370539130788
381,38.1038103810381,0.6830216175391952
382,38.2038203820382,0.6823385276126633
383,38.3038303830383,0.6816561208443739
384,38.4038403840384,0.6809743965511001
385,38.503850385038504,0.680293354050299
386,38.603860386038605,0.6796129926601097
387,38.7038703870387,0.6789333116993536
388,38.8038803880388,0.678254310487533
389,38.9038903890389,0.6775759883448312
390,39.003900390039,0.6768983445921112
391,39.1039103910391,0.6762213785509149
392,39.2039203920392,0.6755450895434633
393,39.3039303930393,0.6748694768926548
394,39.4039403940394,0.674194539922065
395,39.5039503950395,0.6735202779559464
396,39.603960396039604,0.6728466903192267
397,39.703970397039704,0.6721737763375093
398,39.803980398039805,0.6715015353370717
399,39.9039903990399,0.6708299666448654
400,40.00400040004,0.6701590695885149
401,40.1040104010401,0.6694888434963172
402,40.2040204020402,0.668819287697241
403,40.3040304030403,0.6681504015209261
404,40.4040404040404,0.6674821842976828
405,40.5040504050405,0.6668146353584912
406,40.6040604060406,0.6661477540350004
407,40.7040704070407,0.6654815396595278
408,40.804080408040804,0.6648159915650589
409,40.904090409040904,0.6641511090852459
410,41.004100410041005,0.6634868915544075
411,41.1041104110411,0.6628233383075285
412,41.2041204120412,0.6621604486802583
413,41.3041304130413,0.6614982220089108
414,41.4041404140414,0.6608366576304641
415,41.5041504150415,0.6601757548825588
416,41.6041604160416,0.6595155131034983
417,41.7041704170417,0.6588559316322476
418,41.8041804180418,0.658197009808433
419,41.9041904190419,0.6575387469723409
420,42.004200420042004,0.6568811424649178
421,42.104210421042104,0.6562241956277691
422,42.204220422042205,0.6555679058031589
423,42.3042304230423,0.654912272334009
424,42.4042404240424,0.6542572945638979
425,42.5042504250425,0.6536029718370613
426,42.6042604260426,0.6529493034983903
427,42.7042704270427,0.6522962888934314
428,42.8042804280428,0.6516439273683855
429,42.9042904290429,0.6509922182701073
430,43.004300430043,0.6503411609461048
431,43.1043104310431,0.6496907547445385
432,43.204320432043204,0.649040999014221
433,43.304330433043305,0.6483918931046158
434,43.404340434043405,0.6477434363658373
435,43.5043504350435,0.6470956281486498
436,43.6043604360436,0.6464484678044667
437,43.7043704370437,0.6458019546853504
438,43.8043804380438,0.6451560881440109
439,43.9043904390439,0.6445108675338059
440,44.004400440044,0.6438662922087396
441,44.1044104410441,0.6432223615234623
442,44.2044204420442,0.6425790748332698
443,44.3044304430443,0.6419364314941026
444,44.404440444044404,0.6412944308625453
445,44.504450445044505,0.6406530722958261
446,44.604460446044605,0.6400123551518159
447,44.7044704470447,0.6393722787890278
448,44.8044804480448,0.6387328425666166
449,44.9044904490449,0.6380940458443777
450,45.004500450045,0.6374558879827471
451,45.1045104510451,0.6368183683428004
452,45.2045204520452,0.6361814862862519
453,45.3045304530453,0.6355452411754546
454,45.4045404540454,0.6349096323733989
455,45.504550455045504,0.6342746592437125
456,45.604560456045604,0.6336403211506595
457,45.704570457045705,0.6330066174591397
458,45.804580458045805,0.6323735475346881
459,45.9045904590459,0.6317411107434744
460,46.004600460046,0.6311093064523018
461,46.1046104610461,0.6304781340286071
462,46.2046204620462,0.6298475928404597
463,46.3046304630463,0.6292176822565608
464,46.4046404640464,0.6285884016462432
465,46.5046504650465,0.6279597503794703
466,46.6046604660466,0.6273317278268356
467,46.704670467046704,0.626704333359562
468,46.804680468046804,0.6260775663495014
469,46.904690469046905,0.6254514261691339
470,47.004700470047005,0.6248259121915669
471,47.1047104710471,0.6242010237905353
472,47.2047204720472,0.6235767603403998
473,47.3047304730473,0.622953121216147
474,47.4047404740474,0.6223301057933885
475,47.5047504750475,0.6217077134483606
476,47.6047604760476,0.6210859435579232
477,47.7047704770477,0.6204647954995595
478,47.8047804780478,0.6198442686513751
479,47.904790479047904,0.6192243623920978
480,48.004800480048004,0.6186050761010766
481,48.104810481048105,0.6179864091582813
482,48.204820482048206,0.6173683609443016
483,48.3048304830483,0.6167509308403469
484,48.4048404840484,0.6161341182282454
485,48.5048504850485,0.6155179224904433
486,48.6048604860486,0.6149023430100049
487,48.7048704870487,0.6142873791706109
488,48.8048804880488,0.613673030356559
489,48.9048904890489,0.613059295952762
490,49.004900490049,0.6124461753447484
491,49.104910491049104,0.6118336679186611
492,49.204920492049204,0.6112217730612567
493,49.304930493049305,0.6106104901599053
494,49.404940494049406,0.6099998186025897
495,49.5049504950495,0.6093897577779046
496,49.6049604960496,0.6087803070750564
497,49.7049704970497,0.6081714658838622
498,49.8049804980498,0.6075632335947494
499,49.9049904990499,0.606955609598755
500,50.00500050005,0.6063485932875252
501,50.1050105010501,0.6057421840533143
502,50.2050205020502,0.6051363812889845
503,50.305030503050304,0.6045311843880055
504,50.405040504050405,0.6039265927444532
505,50.505050505050505,0.6033226057530096
506,50.605060506050606,0.6027192228089622
507,50.7050705070507,0.6021164433082031
508,50.8050805080508,0.6015142666472288
509,50.9050905090509,0.6009126922231393
510,51.005100510051,0.6003117194336371
511,51.1051105110511,0.5997113476770278
512,51.2051205120512,0.5991115763522183
513,51.3051305130513,0.5985124048587168
514,51.4051405140514,0.5979138325966319
515,51.505150515051504,0.5973158589666723
516,51.605160516051605,0.596718483370146
517,51.705170517051705,0.5961217052089597
518,51.8051805180518,0.5955255238856184
519,51.9051905190519,0.5949299388032245
520,52.005200520052,0.5943349493654775
521,52.1052105210521,0.5937405549766731
522,52.2052205220522,0.5931467550417029
523,52.3052305230523,0.5925535489660536
524,52.4052405240524,0.5919609361558066
525,52.5052505250525,0.591368916017637
526,52.605260526052604,0.5907774879588135
527,52.705270527052704,0.5901866513871975
528,52.805280528052805,0.5895964057112427
529,52.905290529052905,0.5890067503399944
530,53.005300530053,0.5884176846830887
531,53.1053105310531,0.5878292081507525
532,53.2053205320532,0.587241320153802
533,53.3053305330533,0.5866540201036432
534,53.4053405340534,0.5860673074122704
535,53.5053505350535,0.5854811814922661
536,53.6053605360536,0.5848956417568003
537,53.7053705370537,0.5843106876196298
538,53.805380538053804,0.5837263184950977
539,53.905390539053904,0.5831425337981329
540,54.005400540054005,0.5825593329442493
541,54.105410541054106,0.5819767153495456
542,54.2054205420542,0.5813946804307043
543,54.3054305430543,0.580813227604991
544,54.4054405440544,0.5802323562902545
545,54.5054505450545,0.5796520659049257
546,54.6054605460546,0.5790723558680171
547,54.7054705470547,0.5784932255991222
548,54.8054805480548,0.577914674518415
549,54.9054905490549,0.5773367020466494
550,55.005500550055004,0.5767593076051586
551,55.105510551055104,0.5761824906158545
552,55.205520552055205,0.5756062505012272
553,55.305530553055306,0.5750305866843443
554,55.4055405540554,0.5744554985888504
555,55.5055505550555,0.5738809856389665
556,55.6055605560556,0.5733070472594896
557,55.7055705570557,0.5727336828757917
558,55.8055805580558,0.5721608919138197
559,55.9055905590559,0.5715886738000945
560,56.005600560056,0.5710170279617105
561,56.1056105610561,0.5704459538263352
562,56.205620562056204,0.5698754508222085
563,56.305630563056305,0.5693055183781418
564,56.405640564056405,0.5687361559235182
565,56.505650565056506,0.5681673628882912
566,56.6056605660566,0.5675991387029844
567,56.7056705670567,0.567031482798691
568,56.8056805680568,0.5664643946070731
569,56.9056905690569,0.5658978735603614
570,57.005700570057,0.565331919091354
571,57.1057105710571,0.5647665306334169
572,57.2057205720572,0.5642017076204822
573,57.3057305730573,0.5636374494870483
574,57.405740574057404,0.5630737556681794
575,57.505750575057505,0.5625106255995044
576,57.605760576057605,0.5619480587172166
577,57.705770577057706,0.5613860544580735
578,57.8057805780578,0.5608246122593956
579,57.9057905790579,0.5602637315590662
580,58.005800580058,0.5597034117955307
581,58.1058105810581,0.5591436524077964
582,58.2058205820582,0.5585844528354313
583,58.3058305830583,0.5580258125185642
584,58.4058405840584,0.5574677308978836
585,58.505850585058504,0.5569102074146374
586,58.605860586058604,0.5563532415106324
587,58.705870587058705,0.5557968326282335
588,58.805880588058805,0.5552409802103635
589,58.905890589058906,0.5546856837005022
590,59.005900590059,0.5541309425426859
591,59.1059105910591,0.5535767561815071
592,59.2059205920592,0.5530231240621137
593,59.3059305930593,0.5524700456302084
594,59.4059405940594,0.5519175203320483
595,59.5059505950595,0.5513655476144446
596,59.6059605960596,0.5508141269247612
597,59.705970597059704,0.550263257710915
598,59.805980598059804,0.5497129394213751
599,59.905990599059905,0.5491631715051621
600,60.006000600060005,0.5486139534118476
601,60.106010601060106,0.5480652845915537
602,60.2060206020602,0.5475171644949525
603,60.3060306030603,0.5469695925732654
604,60.4060406040604,0.5464225682782626
605,60.5060506050605,0.5458760910622628
606,60.6060606060606,0.5453301603781321
607,60.7060706070607,0.5447847756792841
608,60.8060806080608,0.5442399364196788
609,60.906090609060904,0.5436956420538226
610,61.006100610061004,0.5431518920367671
611,61.106110611061105,0.542608685824109
612,61.206120612061206,0.5420660228719897
613,61.306130613061306,0.5415239026370942
614,61.4061406140614,0.5409823245766511
615,61.5061506150615,0.5404412881484316
616,61.6061606160616,0.5399007928107494
617,61.7061706170617,0.5393608380224598
618,61.8061806180618,0.5388214232429595
619,61.9061906190619,0.5382825479321854
620,62.006200620062,0.5377442115506151
621,62.106210621062104,0.5372064135592653
622,62.206220622062204,0.5366691534196921
623,62.306230623062305,0.5361324305939899
624,62.406240624062406,0.5355962445447909
625,62.506250625062506,0.5350605947352652
626,62.6062606260626,0.5345254806291194
627,62.7062706270627,0.5339909016905965
628,62.8062806280628,0.5334568573844752
629,62.9062906290629,0.5329233471760699
630,63.006300630063,0.5323903705312294
631,63.1063106310631,0.5318579269163367
632,63.2063206320632,0.5313260157983085
633,63.306330633063304,0.5307946366445948
634,63.406340634063405,0.530263788923178
635,63.506350635063505,0.5297334721025728
636,63.606360636063606,0.5292036856518252
637,63.706370637063706,0.5286744290405122
638,63.8063806380638,0.5281457017387415
639,63.9063906390639,0.5276175032171506
640,64.006400640064,0.5270898329469065
641,64.1064106410641,0.5265626903997048
642,64.2064206420642,0.52603607504777
643,64.3064306430643,0.5255099863638538
644,64.4064406440644,0.5249844238212357
645,64.5064506450645,0.5244593868937216
646,64.6064606460646,0.5239348750556441
647,64.7064706470647,0.5234108877818611
648,64.8064806480648,0.5228874245477558
649,64.9064906490649,0.5223644848292363
650,65.00650065006501,0.5218420681027344
651,65.10651065106511,0.5213201738452059
652,65.20652065206521,0.5207988015341296
653,65.30653065306531,0.5202779506475068
654,65.40654065406541,0.5197576206638609
655,65.5065506550655,0.519237811062237
656,65.6065606560656,0.5187185213222008
657,65.7065706570657,0.5181997509238387
658,65.8065806580658,0.5176814993477573
659,65.9065906590659,0.5171637660750823
660,66.006600660066,0.5166465505874585
661,66.1066106610661,0.516129852367049
662,66.2066206620662,0.5156136708965349
663,66.3066306630663,0.5150980056591146
664,66.4066406640664,0.5145828561385034
665,66.5066506650665,0.514068221818933
666,66.6066606660666,0.5135541021851506
667,66.7066706670667,0.5130404967224192
668,66.8066806680668,0.5125274049165163
669,66.9066906690669,0.5120148262537335
670,67.006700670067,0.5115027602208765
671,67.1067106710671,0.5109912063052641
672,67.2067206720672,0.5104801639947277
673,67.3067306730673,0.5099696327776113
674,67.40674067406741,0.5094596121427702
675,67.50675067506751,0.5089501015795711
676,67.60676067606761,0.5084411005778914
677,67.70677067706771,0.5079326086281185
678,67.80678067806781,0.5074246252211497
679,67.9067906790679,0.5069171498483914
680,68.006800680068,0.5064101820017584
681,68.1068106810681,0.5059037211736738
682,68.2068206820682,0.5053977668570684
683,68.3068306830683,0.5048923185453802
684,68.4068406840684,0.5043873757325535
685,68.5068506850685,0.5038829379130391
686,68.6068606860686,0.5033790045817929
687,68.7068706870687,0.5028755752342763
688,68.8068806880688,0.5023726493664552
689,68.9068906890689,0.5018702264747996
690,69.006900690069,0.501368306056283
691,69.1069106910691,0.5008668876083819
692,69.2069206920692,0.5003659706290756
693,69.3069306930693,0.49986555461684534
694,69.4069406940694,0.4993656390706739
695,69.5069506950695,0.49886622349004517
696,69.6069606960696,0.4983673073749436
697,69.7069706970697,0.49786889022585373
698,69.80698069806981,0.49737097154375964
699,69.90699069906991,0.4968735508301445
700,70.00700070007001,0.49637662758699
701,70.10701070107011,0.495880201316776
702,70.20702070207021,0.4953842715224798
703,70.3070307030703,0.4948888377075759
704,70.4070407040704,0.4943938993760352
705,70.5070507050705,0.49389945603232477
706,70.6070607060706,0.49340550718140735
707,70.7070707070707,0.4929120523287407
708,70.8070807080708,0.4924190909802771
709,70.9070907090709,0.491926622642463
710,71.007100710071,0.49143464682223853
711,71.1071107110711,0.4909431630270368
712,71.2071207120712,0.49045217076478353
713,71.3071307130713,0.48996166954389664
714,71.4071407140714,0.4894716588732857
715,71.5071507150715,0.4889821382623513
716,71.6071607160716,0.4884931072209848
717,71.7071707170717,0.4880045652595677
718,71.8071807180718,0.48751651188897105
719,71.9071907190719,0.48702894662055524
720,72.007200720072,0.48654186896616924
721,72.10721072107211,0.4860552784381503
722,72.20722072207221,0.48556917454932325
723,72.30723072307231,0.4850835568130003
724,72.40724072407241,0.4845984247429803
725,72.50725072507251,0.48411377785354837
726,72.60726072607261,0.48362961565947543
727,72.7072707270727,0.48314593767601766
728,72.8072807280728,0.4826627434189159
729,72.9072907290729,0.48218003240439555
730,73.007300730073,0.48169780414916563
731,73.1073107310731,0.48121605817041857
732,73.2073207320732,0.4807347939858297
733,73.3073307330733,0.48025401111355664
734,73.4073407340734,0.47977370907223893
735,73.5073507350735,0.47929388738099754
736,73.6073607360736,0.47881454555943437
737,73.7073707370737,0.47833568312763175
738,73.8073807380738,0.477857299606152
739,73.9073907390739,0.4773793945160368
740,74.007400740074,0.476901967378807
741,74.1074107410741,0.47642501771646195
